ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1369,-0.3055,9.361,-0.2724,-0.2996,9.8067,-0.2179,-0.0681,-0.1634,1.8,-12.72,-14.28,186.84,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31474,2017-05-05 09:34:51:512
-0.1369,-0.3055,9.361,-0.2724,-0.2996,9.8067,-0.2179,-0.0681,-0.1634,1.8,-12.72,-14.28,186.84,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31484,2017-05-05 09:34:51:522
-0.4817,-0.4204,9.9589,-0.2724,-0.2996,9.8067,0.1362,0.0,-0.4495,1.8,-12.78,-14.76,186.84,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31495,2017-05-05 09:34:51:533
-0.4817,-0.4204,9.9589,-0.2724,-0.2996,9.8067,0.1362,0.0,-0.4495,1.8,-12.78,-14.76,186.84,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31505,2017-05-05 09:34:51:543
-0.4817,-0.4683,9.6413,-0.2724,-0.286,9.8067,0.3541,0.109,-0.2588,1.8,-12.66,-15.12,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31515,2017-05-05 09:34:51:553
-0.4817,-0.4683,9.6413,-0.2724,-0.286,9.8067,0.3541,0.109,-0.2588,1.8,-12.66,-15.12,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31524,2017-05-05 09:34:51:562
-0.4817,-0.4683,9.6413,-0.2724,-0.286,9.8067,0.3541,0.109,-0.2588,1.8,-12.66,-15.12,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31535,2017-05-05 09:34:51:573
-0.1848,-0.3055,9.3984,-0.2724,-0.2996,9.8067,0.2043,0.0817,0.1226,1.98,-12.6,-15.18,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31545,2017-05-05 09:34:51:583
-0.1848,-0.3055,9.3984,-0.2724,-0.2996,9.8067,0.2043,0.0817,0.1226,1.98,-12.6,-15.18,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31555,2017-05-05 09:34:51:593
-0.5583,-0.3917,9.66,-0.2588,-0.286,9.8067,-0.2179,-0.1907,0.0545,2.1,-12.66,-15.12,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31566,2017-05-05 09:34:51:604
-0.5583,-0.3917,9.66,-0.2588,-0.286,9.8067,-0.2179,-0.1907,0.0545,2.1,-12.66,-15.12,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31574,2017-05-05 09:34:51:612
-0.271,-0.363,9.4077,-0.2588,-0.286,9.8067,0.1226,0.0681,0.0272,1.98,-12.72,-14.4,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31585,2017-05-05 09:34:51:623
-0.271,-0.363,9.4077,-0.2588,-0.286,9.8067,0.1226,0.0681,0.0272,1.98,-12.72,-14.4,186.71,1.75,1.59,45.248,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31594,2017-05-05 09:34:51:632
-0.022,-0.2002,9.3797,-0.2724,-0.3133,9.8067,-0.1771,-0.0817,0.0953,1.92,-11.94,-14.46,187.49,1.67,1.51,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31604,2017-05-05 09:34:51:642
-0.022,-0.2002,9.3797,-0.2724,-0.3133,9.8067,-0.1771,-0.0817,0.0953,1.92,-11.94,-14.46,187.49,1.67,1.51,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31614,2017-05-05 09:34:51:652
-0.0412,-0.2097,9.7814,-0.2724,-0.3133,9.8067,0.2588,0.1226,-0.4222,2.1,-12.0,-14.46,187.49,1.67,1.51,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31625,2017-05-05 09:34:51:663
-0.0412,-0.2097,9.7814,-0.2724,-0.3133,9.8067,0.2588,0.1226,-0.4222,2.1,-12.0,-14.46,187.49,1.67,1.51,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31635,2017-05-05 09:34:51:673
-0.3955,-0.4204,9.8842,-0.2724,-0.2996,9.8067,-0.0545,-0.0817,-0.4495,1.8,-11.94,-14.7,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31644,2017-05-05 09:34:51:682
-0.3955,-0.4204,9.8842,-0.2724,-0.2996,9.8067,-0.0545,-0.0817,-0.4495,1.8,-11.94,-14.7,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31654,2017-05-05 09:34:51:692
-0.5966,-0.4204,9.8001,-0.2724,-0.3133,9.8067,-0.1226,-0.0953,0.0817,1.44,-11.52,-15.12,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31665,2017-05-05 09:34:51:703
-0.5966,-0.4204,9.8001,-0.2724,-0.3133,9.8067,-0.1226,-0.0953,0.0817,1.44,-11.52,-15.12,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31674,2017-05-05 09:34:51:712
-0.3859,-0.4013,9.5292,-0.2724,-0.3133,9.8067,-0.3133,-0.0953,0.0,1.14,-11.88,-15.36,182.68,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31685,2017-05-05 09:34:51:723
-0.3859,-0.4013,9.5292,-0.2724,-0.3133,9.8067,-0.3133,-0.0953,0.0,1.14,-11.88,-15.36,182.68,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31695,2017-05-05 09:34:51:733
-0.3476,-0.3342,9.9402,-0.2724,-0.3133,9.8067,-0.109,-0.0817,-0.2724,1.08,-12.18,-15.24,182.68,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31704,2017-05-05 09:34:51:742
-0.3476,-0.3342,9.9402,-0.2724,-0.3133,9.8067,-0.109,-0.0817,-0.2724,1.08,-12.18,-15.24,182.68,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31714,2017-05-05 09:34:51:752
0.0546,-0.1427,9.6693,-0.2724,-0.3133,9.8067,0.2724,0.0953,-0.4495,1.2,-12.18,-15.3,182.68,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31724,2017-05-05 09:34:51:762
-0.2614,-0.3247,9.9402,-0.2724,-0.3133,9.8067,0.2724,0.0953,-0.4495,1.2,-12.18,-15.3,182.68,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31735,2017-05-05 09:34:51:773
-0.2614,-0.3247,9.9402,-0.2724,-0.3133,9.8067,-0.1498,-0.0953,-0.2996,1.44,-12.3,-15.42,182.68,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31745,2017-05-05 09:34:51:783
-0.6062,-0.3725,9.8935,-0.2724,-0.3133,9.8067,0.0136,0.0,0.1362,1.44,-12.12,-15.42,182.68,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31755,2017-05-05 09:34:51:793
0.0259,-0.1714,9.5572,-0.2724,-0.3133,9.8067,0.1771,0.1498,-0.5176,1.74,-12.18,-15.36,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31764,2017-05-05 09:34:51:802
0.0259,-0.1714,9.5572,-0.2724,-0.3133,9.8067,0.1771,0.1498,-0.5176,1.74,-12.18,-15.36,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31775,2017-05-05 09:34:51:813
-0.2136,-0.2672,9.8935,-0.2724,-0.3133,9.8067,0.286,0.1498,-0.2452,1.86,-12.18,-15.54,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31784,2017-05-05 09:34:51:822
-0.2136,-0.2672,9.8935,-0.2724,-0.3133,9.8067,0.286,0.1498,-0.2452,1.86,-12.18,-15.54,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31795,2017-05-05 09:34:51:833
-0.1465,-0.3534,9.333,-0.2724,-0.3133,9.8067,0.0681,0.0545,0.0817,1.68,-12.24,-15.54,187.23,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31805,2017-05-05 09:34:51:843
0.1025,-0.1427,9.4638,-0.2724,-0.3133,9.8067,0.1362,-0.0272,-0.4767,1.44,-12.42,-15.54,182.54,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31814,2017-05-05 09:34:51:852
0.1025,-0.1427,9.4638,-0.2724,-0.3133,9.8067,0.1362,-0.0272,-0.4767,1.44,-12.42,-15.54,182.54,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31824,2017-05-05 09:34:51:862
-0.1178,-0.248,9.9122,-0.286,-0.3133,9.8067,0.3814,0.1771,-0.3405,1.56,-12.42,-15.6,182.54,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31834,2017-05-05 09:34:51:872
-0.1178,-0.248,9.9122,-0.286,-0.3133,9.8067,0.3814,0.1771,-0.3405,1.56,-12.42,-15.6,182.54,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31844,2017-05-05 09:34:51:882
-0.2614,-0.2768,9.4731,-0.286,-0.3269,9.8067,0.1771,0.0817,0.109,1.44,-12.12,-15.6,182.54,1.83,1.59,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31854,2017-05-05 09:34:51:892
0.0642,-0.1906,9.361,-0.286,-0.3269,9.8067,0.0272,0.0545,-0.3405,1.68,-12.12,-15.3,187.13,1.91,1.67,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31864,2017-05-05 09:34:51:902
0.0642,-0.1906,9.361,-0.286,-0.3269,9.8067,0.0272,0.0545,-0.3405,1.68,-12.12,-15.3,187.13,1.91,1.67,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31874,2017-05-05 09:34:51:912
0.0163,-0.2193,9.8095,-0.286,-0.3269,9.8067,0.3405,0.1362,-0.4495,2.22,-11.94,-15.6,187.13,1.91,1.67,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31884,2017-05-05 09:34:51:922
0.0163,-0.2193,9.8095,-0.286,-0.3269,9.8067,0.3405,0.1362,-0.4495,2.22,-11.94,-15.6,187.13,1.91,1.67,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,8 / 18,31894,2017-05-05 09:34:51:932
-0.3859,-0.4013,9.5012,-0.286,-0.3269,9.8067,0.2996,0.109,0.0,2.88,-11.4,-15.66,192.39,1.91,1.67,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,9 / 19,31905,2017-05-05 09:34:51:943
-0.3859,-0.4013,9.5012,-0.286,-0.3269,9.8067,0.2996,0.109,0.0,2.88,-11.4,-15.66,192.39,1.91,1.67,45.355,39.353443,16.21966,280.0,225.693634,0.0,3.0,,9 / 19,31915,2017-05-05 09:34:51:953
-0.0124,-0.2385,9.4451,-0.286,-0.3133,9.8067,-0.0953,-0.0817,-0.2996,2.82,-11.76,-15.42,192.39,1.91,1.67,45.355,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,31925,2017-05-05 09:34:51:963
-0.0124,-0.2385,9.4451,-0.286,-0.3133,9.8067,-0.0953,-0.0817,-0.2996,2.82,-11.76,-15.42,192.39,1.91,1.67,45.355,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,31934,2017-05-05 09:34:51:972
-0.022,-0.2097,9.7721,-0.286,-0.3133,9.8067,-0.3405,-0.2043,-0.0136,2.58,-11.94,-15.72,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,31946,2017-05-05 09:34:51:984
-0.2806,-0.3055,9.9029,-0.286,-0.3133,9.8067,-0.3405,-0.2043,-0.0136,2.58,-11.94,-15.72,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,31954,2017-05-05 09:34:51:992
-0.2806,-0.3055,9.9029,-0.286,-0.3133,9.8067,-0.1634,-0.0545,-0.2315,2.7,-12.06,-15.48,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,31965,2017-05-05 09:34:52:003
-0.5392,-0.43,9.8281,-0.286,-0.3133,9.8067,0.0136,0.0136,0.0953,2.28,-12.42,-15.48,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,31975,2017-05-05 09:34:52:013
0.0067,-0.1714,9.6973,-0.286,-0.3133,9.8067,0.0136,0.0136,0.0953,2.58,-12.18,-15.72,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,31984,2017-05-05 09:34:52:022
0.0067,-0.1714,9.6973,-0.286,-0.3133,9.8067,-0.2452,-0.109,0.0272,2.58,-12.18,-15.72,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,31994,2017-05-05 09:34:52:032
-0.2327,-0.2289,9.9589,-0.286,-0.3133,9.8067,0.286,0.1498,-0.109,2.88,-12.12,-15.72,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32007,2017-05-05 09:34:52:045
-0.1465,-0.2193,9.361,-0.286,-0.3133,9.8067,0.286,0.1498,-0.109,2.88,-12.12,-15.72,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32015,2017-05-05 09:34:52:053
-0.1465,-0.2193,9.361,-0.2724,-0.3133,9.8067,0.0409,0.0953,0.1498,3.06,-11.82,-15.36,191.45,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32024,2017-05-05 09:34:52:062
-0.0508,-0.2193,9.6319,-0.286,-0.3133,9.8067,0.1498,0.0953,-0.4495,2.76,-11.94,-15.48,191.7,1.83,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32034,2017-05-05 09:34:52:072
-0.0508,-0.2193,9.6319,-0.286,-0.3133,9.8067,0.1498,0.0953,-0.4495,2.76,-11.94,-15.48,191.7,1.83,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32044,2017-05-05 09:34:52:082
-0.4817,-0.4108,9.66,-0.2724,-0.3133,9.8067,0.2315,0.0953,-0.1771,2.76,-11.94,-15.48,191.7,1.83,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32054,2017-05-05 09:34:52:092
-0.1561,-0.2959,9.2676,-0.2724,-0.3133,9.8067,0.2315,0.0953,-0.1771,2.76,-11.94,-15.48,191.7,1.83,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32064,2017-05-05 09:34:52:102
-0.1561,-0.2959,9.2676,-0.2724,-0.3133,9.8067,-0.0272,0.0136,0.0817,2.88,-11.94,-15.72,191.54,1.83,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32074,2017-05-05 09:34:52:112
0.0259,-0.1906,9.6039,-0.2724,-0.3133,9.8067,0.1226,0.0272,-0.5448,2.88,-11.94,-15.72,191.54,1.83,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32085,2017-05-05 09:34:52:123
0.0259,-0.1906,9.6039,-0.2724,-0.3133,9.8067,0.1226,0.0272,-0.5448,2.88,-11.94,-15.72,191.54,1.83,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32094,2017-05-05 09:34:52:132
-0.4147,-0.4492,9.6787,-0.286,-0.3133,9.8067,0.2996,0.1226,-0.2043,2.88,-11.94,-15.66,191.54,1.83,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32104,2017-05-05 09:34:52:142
-0.1465,-0.2959,9.4451,-0.2724,-0.3133,9.8067,-0.1362,-0.1226,-0.1226,3.24,-11.82,-15.12,191.6,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32114,2017-05-05 09:34:52:152
-0.1465,-0.2959,9.4451,-0.2724,-0.3133,9.8067,-0.1362,-0.1226,-0.1226,3.24,-11.82,-15.12,191.6,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32124,2017-05-05 09:34:52:162
-0.0029,-0.2097,9.4451,-0.2724,-0.2996,9.8067,0.1362,0.0136,-0.3677,3.12,-11.64,-14.94,191.6,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32134,2017-05-05 09:34:52:172
-0.0029,-0.2097,9.4451,-0.2724,-0.2996,9.8067,0.1362,0.0136,-0.3677,3.12,-11.64,-14.94,191.6,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32144,2017-05-05 09:34:52:182
-0.5775,-0.4492,9.6413,-0.286,-0.2996,9.8067,0.286,0.0953,-0.3677,2.4,-11.7,-15.12,187.24,1.75,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32154,2017-05-05 09:34:52:192
-0.5775,-0.4492,9.6413,-0.286,-0.2996,9.8067,0.286,0.0953,-0.3677,2.4,-11.7,-15.12,187.24,1.75,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32164,2017-05-05 09:34:52:202
-0.2231,-0.5353,9.9496,-0.286,-0.2996,9.8067,-0.2043,0.0136,-0.0409,2.04,-12.06,-15.42,187.24,1.75,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32174,2017-05-05 09:34:52:212
-0.2231,-0.5353,9.9496,-0.286,-0.2996,9.8067,-0.2043,0.0136,-0.0409,2.04,-12.06,-15.42,187.24,1.75,1.59,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32186,2017-05-05 09:34:52:224
-0.2231,-0.5353,9.9496,-0.2724,-0.2996,9.8067,0.0545,-0.2315,0.1362,1.44,-12.12,-15.84,182.45,1.75,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32194,2017-05-05 09:34:52:232
0.0737,-0.2193,9.7721,-0.286,-0.3133,9.8067,-0.1634,0.1907,-0.4767,1.2,-12.18,-16.26,182.45,1.75,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32205,2017-05-05 09:34:52:243
0.0737,-0.2193,9.7721,-0.286,-0.3133,9.8067,-0.1634,0.1907,-0.4767,1.2,-12.18,-16.26,182.45,1.75,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32215,2017-05-05 09:34:52:253
-0.0124,-0.181,9.8281,-0.286,-0.3133,9.8067,-0.286,-0.1498,-0.0272,1.32,-12.42,-15.54,182.45,1.75,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32224,2017-05-05 09:34:52:262
-0.3381,-0.3821,10.071,-0.286,-0.3133,9.8067,0.286,0.1362,0.0272,1.32,-12.54,-15.48,182.39,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32234,2017-05-05 09:34:52:272
-0.3381,-0.3821,10.071,-0.286,-0.3133,9.8067,0.286,0.1362,0.0272,1.32,-12.54,-15.48,182.39,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32244,2017-05-05 09:34:52:282
-0.5488,-0.363,9.8468,-0.2724,-0.3133,9.8067,-0.0545,-0.0681,0.2588,1.62,-12.42,-15.0,182.39,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32255,2017-05-05 09:34:52:293
-0.5488,-0.363,9.8468,-0.2724,-0.3133,9.8067,-0.0545,-0.0681,0.2588,1.62,-12.42,-15.0,182.39,1.83,1.67,45.411,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32267,2017-05-05 09:34:52:305
-0.4147,-0.4492,9.5852,-0.2724,-0.3133,9.8067,-0.2724,-0.0409,0.0409,2.28,-12.0,-14.34,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32274,2017-05-05 09:34:52:312
-0.4147,-0.4492,9.5852,-0.2724,-0.3133,9.8067,-0.2724,-0.0409,0.0409,2.28,-12.0,-14.34,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32284,2017-05-05 09:34:52:322
-0.4147,-0.4492,9.5852,-0.2724,-0.3133,9.8067,-0.1362,-0.1226,-0.2179,2.28,-12.18,-14.34,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32294,2017-05-05 09:34:52:332
-0.0412,-0.2576,9.2396,-0.2724,-0.3133,9.8067,-0.1362,-0.1226,-0.2179,2.28,-12.18,-14.34,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32305,2017-05-05 09:34:52:343
0.2078,-0.181,9.6039,-0.2724,-0.3133,9.8067,0.2315,0.0681,-0.5721,2.46,-11.82,-14.34,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32314,2017-05-05 09:34:52:352
0.2078,-0.181,9.6039,-0.2724,-0.3133,9.8067,0.2315,0.0681,-0.5721,2.46,-11.82,-14.34,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32325,2017-05-05 09:34:52:363
-0.1561,-0.2672,9.9029,-0.2724,-0.3133,9.8067,0.4767,0.1362,-0.2043,2.22,-11.76,-13.98,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32335,2017-05-05 09:34:52:373
-0.1561,-0.2672,9.9029,-0.2724,-0.3133,9.8067,0.4767,0.1362,-0.2043,2.22,-11.76,-13.98,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32344,2017-05-05 09:34:52:382
-0.2423,-0.2576,9.333,-0.2724,-0.3133,9.8067,0.1226,0.0545,0.0953,1.86,-11.82,-14.34,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32354,2017-05-05 09:34:52:392
0.1025,-0.2385,9.3984,-0.2724,-0.3133,9.8067,0.0409,0.0681,-0.4767,1.74,-11.82,-14.52,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32364,2017-05-05 09:34:52:402
0.1025,-0.2385,9.3984,-0.2724,-0.3133,9.8067,0.0409,0.0681,-0.4767,1.74,-11.82,-14.52,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32374,2017-05-05 09:34:52:412
-0.0699,-0.2385,9.8748,-0.2724,-0.3133,9.8067,0.3677,0.0817,-0.4086,1.8,-11.82,-13.98,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32385,2017-05-05 09:34:52:423
-0.2231,-0.3917,9.4451,-0.2724,-0.3133,9.8067,0.2043,0.0817,0.0681,1.8,-11.82,-13.74,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32395,2017-05-05 09:34:52:433
-0.2231,-0.3917,9.4451,-0.2724,-0.3133,9.8067,0.2043,0.0817,0.0681,1.8,-11.82,-13.74,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32404,2017-05-05 09:34:52:442
0.0929,-0.1906,9.4264,-0.2724,-0.3133,9.8067,0.0545,-0.0681,-0.3677,1.8,-12.0,-13.56,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32414,2017-05-05 09:34:52:452
0.0929,-0.1906,9.4264,-0.2724,-0.3133,9.8067,0.0545,-0.0681,-0.3677,1.8,-12.0,-13.56,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32424,2017-05-05 09:34:52:462
0.0067,-0.248,9.9029,-0.2588,-0.3133,9.8067,0.3405,0.1226,-0.3814,1.74,-12.36,-13.08,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32434,2017-05-05 09:34:52:472
-0.3381,-0.3438,9.5479,-0.2588,-0.3133,9.8067,0.3405,0.1226,-0.3814,1.74,-12.36,-13.08,187.38,1.83,1.59,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32444,2017-05-05 09:34:52:482
-0.3381,-0.3438,9.5479,-0.2588,-0.3133,9.8067,0.2588,0.0681,0.0953,2.04,-12.3,-13.38,187.6,1.83,1.51,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32454,2017-05-05 09:34:52:492
-0.0124,-0.2576,9.305,-0.2588,-0.3133,9.8067,-0.0681,-0.0272,-0.2588,2.04,-12.36,-13.98,187.6,1.83,1.51,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32464,2017-05-05 09:34:52:502
-0.0124,-0.2576,9.305,-0.2588,-0.3133,9.8067,-0.0681,-0.0272,-0.2588,2.04,-12.36,-13.98,187.6,1.83,1.51,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32474,2017-05-05 09:34:52:512
0.0354,-0.2002,9.7814,-0.2588,-0.3133,9.8067,0.2588,0.0681,-0.504,2.04,-12.42,-14.34,187.6,1.83,1.51,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32484,2017-05-05 09:34:52:522
-0.3668,-0.4013,9.5292,-0.2588,-0.3133,9.8067,0.2588,0.0681,-0.504,2.04,-12.42,-14.34,187.6,1.83,1.51,45.526,39.35345,16.219658,280.0,225.693634,0.0,3.0,,9 / 19,32495,2017-05-05 09:34:52:533
