ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0316,0.25953,9.80945,0.02724,0.24517,9.80665,21.42,-14.46,-84.12,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156203,2017-04-06 09:13:40:355
-0.4051,0.21165,9.64129,0.02724,0.24517,9.80665,21.48,-14.46,-84.66,240.791,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156213,2017-04-06 09:13:40:365
-0.4051,0.21165,9.64129,0.02724,0.24517,9.80665,21.48,-14.46,-84.66,240.791,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156224,2017-04-06 09:13:40:376
0.49512,0.29784,9.97761,0.02724,0.24517,9.80665,21.54,-14.46,-84.42,240.791,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156234,2017-04-06 09:13:40:386
-0.01245,0.31699,9.70669,0.02724,0.24517,9.80665,21.66,-14.58,-84.54,240.791,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156243,2017-04-06 09:13:40:395
-0.01245,0.31699,9.70669,0.02724,0.24517,9.80665,21.66,-14.58,-84.54,240.791,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156255,2017-04-06 09:13:40:407
-0.14653,0.22122,9.55721,0.02724,0.24517,9.80665,21.48,-14.34,-84.3,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156264,2017-04-06 09:13:40:416
0.38978,0.32657,9.82814,0.02724,0.24517,9.80665,21.54,-14.52,-83.88,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156274,2017-04-06 09:13:40:426
0.38978,0.32657,9.82814,0.02724,0.24517,9.80665,21.54,-14.52,-83.88,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156284,2017-04-06 09:13:40:436
-0.05076,0.29784,9.72537,0.02724,0.24517,9.80665,21.54,-14.7,-83.22,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156294,2017-04-06 09:13:40:446
-0.05076,0.29784,9.72537,0.02724,0.24517,9.80665,21.54,-14.7,-83.22,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156304,2017-04-06 09:13:40:456
-0.04118,0.16376,9.85616,0.02724,0.24517,9.80665,21.48,-14.52,-83.46,238.672,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156313,2017-04-06 09:13:40:465
0.17909,0.33615,9.59458,0.02724,0.24517,9.80665,21.24,-14.58,-83.22,238.672,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156325,2017-04-06 09:13:40:477
0.17909,0.33615,9.59458,0.02724,0.24517,9.80665,21.24,-14.58,-83.22,238.672,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156334,2017-04-06 09:13:40:486
-0.12737,0.17334,9.74406,0.02724,0.24517,9.80665,21.24,-14.64,-83.52,238.672,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156343,2017-04-06 09:13:40:495
-0.12737,0.17334,9.74406,0.02724,0.24517,9.80665,21.24,-14.64,-83.52,238.672,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156353,2017-04-06 09:13:40:505
0.38978,0.15419,9.87485,0.05448,0.24517,9.80665,21.3,-14.4,-83.58,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156364,2017-04-06 09:13:40:516
0.15036,0.24995,9.70669,0.05448,0.24517,9.80665,21.3,-14.28,-83.76,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156374,2017-04-06 09:13:40:526
0.15036,0.24995,9.70669,0.05448,0.24517,9.80665,21.3,-14.28,-83.76,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156384,2017-04-06 09:13:40:536
0.2557,0.11588,9.74406,0.05448,0.24517,9.80665,21.42,-14.04,-83.7,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156393,2017-04-06 09:13:40:545
0.2557,0.11588,9.74406,0.05448,0.24517,9.80665,21.42,-14.04,-83.7,240.737,-1.432,-0.159,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156403,2017-04-06 09:13:40:555
0.49512,0.22122,9.51984,0.08172,0.24517,9.80665,21.42,-13.74,-83.76,240.999,-1.432,-0.318,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156415,2017-04-06 09:13:40:567
0.49512,0.22122,9.51984,0.08172,0.24517,9.80665,21.42,-13.74,-83.76,240.999,-1.432,-0.318,47.5874,39.35995,16.227974,796.774,NaN,3.672,32.258064,26.8,11 / 19,156423,2017-04-06 09:13:40:575
0.30358,0.17334,9.80945,0.08172,0.24517,9.80665,21.42,-13.98,-84.06,240.999,-1.432,-0.318,47.5874,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156434,2017-04-06 09:13:40:586
0.30358,0.17334,9.80945,0.08172,0.24517,9.80665,21.42,-13.98,-84.06,240.999,-1.432,-0.318,47.5874,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156444,2017-04-06 09:13:40:596
0.3802,0.2308,9.78143,0.10896,0.23155,9.80665,21.42,-13.74,-84.18,241.258,-1.432,-0.477,47.5874,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156454,2017-04-06 09:13:40:606
0.3802,0.2308,9.78143,0.10896,0.23155,9.80665,21.42,-13.74,-84.18,241.258,-1.432,-0.477,47.5874,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156464,2017-04-06 09:13:40:616
0.3802,0.2308,9.78143,0.10896,0.23155,9.80665,21.42,-13.74,-84.18,241.258,-1.432,-0.477,47.5874,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156473,2017-04-06 09:13:40:625
0.44724,0.21165,9.64129,0.1362,0.23155,9.80665,21.42,-13.74,-84.66,241.258,-1.432,-0.477,47.5874,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156484,2017-04-06 09:13:40:636
0.15036,0.1063,9.79077,0.17706,0.23155,9.80665,21.48,-13.2,-85.5,243.625,-1.352,-0.796,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156494,2017-04-06 09:13:40:646
0.15036,0.1063,9.79077,0.17706,0.23155,9.80665,21.48,-13.2,-85.5,243.625,-1.352,-0.796,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156504,2017-04-06 09:13:40:656
0.53343,0.24995,9.7534,0.20431,0.23155,9.80665,21.54,-12.66,-85.92,243.625,-1.352,-0.796,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156513,2017-04-06 09:13:40:665
0.53343,0.24995,9.7534,0.21793,0.23155,9.80665,21.72,-12.66,-86.28,243.625,-1.352,-0.796,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156524,2017-04-06 09:13:40:676
0.33232,0.26911,9.74406,0.21793,0.23155,9.80665,21.72,-12.66,-86.28,243.625,-1.352,-0.796,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156534,2017-04-06 09:13:40:686
0.37062,0.28826,9.65998,0.24517,0.23155,9.80665,21.54,-12.66,-86.58,245.399,-1.352,-1.273,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156544,2017-04-06 09:13:40:696
0.37062,0.28826,9.65998,0.24517,0.23155,9.80665,21.54,-12.66,-86.58,245.399,-1.352,-1.273,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156555,2017-04-06 09:13:40:707
0.34189,0.17334,9.688,0.25879,0.23155,9.80665,21.6,-12.48,-86.28,245.399,-1.352,-1.273,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156564,2017-04-06 09:13:40:716
0.34189,0.17334,9.688,0.27241,0.23155,9.80665,21.54,-12.9,-85.98,245.399,-1.352,-1.273,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156573,2017-04-06 09:13:40:725
0.22697,0.21165,9.79077,0.27241,0.23155,9.80665,21.54,-12.9,-85.98,245.399,-1.352,-1.273,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156584,2017-04-06 09:13:40:736
0.22697,0.21165,9.79077,0.28603,0.23155,9.80665,21.36,-13.38,-85.98,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156594,2017-04-06 09:13:40:746
0.43766,0.28826,9.57589,0.28603,0.23155,9.80665,21.36,-13.38,-85.98,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156604,2017-04-06 09:13:40:756
0.43766,0.28826,9.57589,0.28603,0.23155,9.80665,21.18,-13.2,-85.98,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156613,2017-04-06 09:13:40:765
0.15036,0.15419,9.83748,0.28603,0.23155,9.80665,21.18,-13.2,-85.98,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156623,2017-04-06 09:13:40:775
0.15036,0.15419,9.83748,0.27241,0.23155,9.80665,21.0,-13.02,-86.4,244.95,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156633,2017-04-06 09:13:40:785
0.35147,0.28826,9.72537,0.27241,0.23155,9.80665,21.0,-13.02,-86.4,244.95,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156644,2017-04-06 09:13:40:796
0.35147,0.28826,9.72537,0.27241,0.23155,9.80665,20.94,-13.2,-86.64,244.95,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156653,2017-04-06 09:13:40:805
0.22697,0.24995,9.61326,0.27241,0.23155,9.80665,20.94,-13.2,-86.64,244.95,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156663,2017-04-06 09:13:40:815
0.22697,0.24995,9.61326,0.27241,0.23155,9.80665,20.94,-13.2,-86.64,244.95,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156673,2017-04-06 09:13:40:825
0.37062,0.28826,9.71603,0.27241,0.23155,9.80665,21.06,-13.02,-86.4,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156683,2017-04-06 09:13:40:835
0.22697,0.26911,9.74406,0.27241,0.23155,9.80665,20.88,-13.14,-86.1,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156694,2017-04-06 09:13:40:846
0.22697,0.26911,9.74406,0.27241,0.23155,9.80665,20.88,-13.14,-86.1,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156703,2017-04-06 09:13:40:855
0.24612,0.18292,9.83748,0.27241,0.23155,9.80665,21.18,-13.2,-86.04,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156713,2017-04-06 09:13:40:865
0.24612,0.18292,9.83748,0.27241,0.23155,9.80665,21.18,-13.2,-86.04,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156724,2017-04-06 09:13:40:876
0.19824,0.16376,9.80945,0.28603,0.23155,9.80665,21.12,-13.38,-85.74,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156733,2017-04-06 09:13:40:885
0.20782,0.2308,9.73471,0.28603,0.23155,9.80665,21.24,-13.5,-84.9,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156744,2017-04-06 09:13:40:896
0.20782,0.2308,9.73471,0.28603,0.23155,9.80665,21.24,-13.5,-84.9,244.84,-1.352,-1.591,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156754,2017-04-06 09:13:40:906
0.45681,0.30742,9.73471,0.28603,0.23155,9.80665,21.42,-13.32,-85.2,244.875,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156763,2017-04-06 09:13:40:915
0.21739,0.22122,9.7534,0.28603,0.23155,9.80665,21.42,-13.26,-84.78,244.875,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156773,2017-04-06 09:13:40:925
0.21739,0.22122,9.7534,0.28603,0.23155,9.80665,21.42,-13.26,-84.78,244.875,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156783,2017-04-06 09:13:40:935
0.36105,0.24038,9.8188,0.28603,0.24517,9.80665,21.36,-13.14,-85.14,244.875,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156793,2017-04-06 09:13:40:945
0.36105,0.24038,9.8188,0.28603,0.24517,9.80665,21.36,-13.14,-85.14,244.875,-1.352,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156803,2017-04-06 09:13:40:955
0.03543,0.25953,9.63195,0.28603,0.24517,9.80665,21.24,-12.84,-85.5,245.111,-1.431,-1.671,48.5472,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156813,2017-04-06 09:13:40:965
0.03543,0.25953,9.63195,0.28603,0.24517,9.80665,21.06,-12.96,-85.62,245.111,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156823,2017-04-06 09:13:40:975
0.03543,0.19249,9.77208,0.28603,0.24517,9.80665,21.06,-12.96,-85.62,245.111,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156834,2017-04-06 09:13:40:986
0.05459,0.17334,9.65998,0.28603,0.24517,9.80665,21.06,-13.2,-85.62,245.188,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156847,2017-04-06 09:13:40:999
0.05459,0.17334,9.65998,0.28603,0.24517,9.80665,21.06,-13.2,-85.62,245.188,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156854,2017-04-06 09:13:41:006
-0.10822,0.24038,9.56655,0.28603,0.24517,9.80665,21.12,-13.08,-85.92,245.188,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156863,2017-04-06 09:13:41:015
-0.10822,0.24038,9.56655,0.28603,0.24517,9.80665,21.12,-13.32,-85.62,245.188,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156873,2017-04-06 09:13:41:025
0.19824,0.15419,9.77208,0.28603,0.24517,9.80665,21.12,-13.32,-85.62,245.188,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156884,2017-04-06 09:13:41:036
0.19824,0.15419,9.77208,0.24517,0.24517,9.80665,21.06,-13.62,-85.14,243.135,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156894,2017-04-06 09:13:41:046
0.08332,0.21165,9.86551,0.24517,0.24517,9.80665,21.06,-13.62,-85.14,243.135,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156903,2017-04-06 09:13:41:055
0.08332,0.21165,9.86551,0.21793,0.24517,9.80665,21.06,-13.8,-85.14,243.135,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156915,2017-04-06 09:13:41:067
0.08332,0.21165,9.86551,0.21793,0.24517,9.80665,21.06,-13.8,-85.14,243.135,-1.431,-1.671,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156924,2017-04-06 09:13:41:076
-0.25187,0.18292,9.55721,0.20431,0.24517,9.80665,21.06,-13.86,-85.14,242.556,-1.432,-1.273,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156934,2017-04-06 09:13:41:086
-0.09864,0.26911,9.67866,0.19068,0.24517,9.80665,21.06,-14.04,-84.42,242.556,-1.432,-1.273,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156943,2017-04-06 09:13:41:095
-0.09864,0.26911,9.67866,0.19068,0.24517,9.80665,21.06,-14.04,-84.42,242.556,-1.432,-1.273,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156953,2017-04-06 09:13:41:105
0.24612,0.19249,9.79077,0.17706,0.24517,9.80665,20.94,-13.98,-84.36,242.556,-1.432,-1.273,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156963,2017-04-06 09:13:41:115
0.24612,0.19249,9.79077,0.17706,0.24517,9.80665,20.94,-13.98,-84.36,242.556,-1.432,-1.273,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156973,2017-04-06 09:13:41:125
0.03543,0.24995,9.83748,0.16344,0.23155,9.80665,21.24,-14.28,-84.06,242.127,-1.432,-1.034,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156984,2017-04-06 09:13:41:136
0.03543,0.24995,9.83748,0.16344,0.23155,9.80665,21.24,-14.28,-84.06,242.127,-1.432,-1.034,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,156994,2017-04-06 09:13:41:146
-0.19441,0.34572,9.63195,0.1362,0.23155,9.80665,21.36,-14.4,-83.52,242.127,-1.432,-1.034,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157004,2017-04-06 09:13:41:156
0.17909,0.22122,9.92156,0.12258,0.23155,9.80665,21.42,-14.46,-83.52,242.127,-1.432,-1.034,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157015,2017-04-06 09:13:41:167
0.17909,0.22122,9.92156,0.12258,0.23155,9.80665,21.42,-14.46,-83.52,242.127,-1.432,-1.034,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157024,2017-04-06 09:13:41:176
-0.26145,0.24995,9.66932,0.10896,0.23155,9.80665,21.36,-14.46,-83.52,241.403,-1.352,-0.716,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157034,2017-04-06 09:13:41:186
0.14078,0.2308,9.88419,0.08172,0.23155,9.80665,21.36,-14.58,-83.58,241.403,-1.352,-0.716,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157045,2017-04-06 09:13:41:197
0.14078,0.2308,9.88419,0.08172,0.23155,9.80665,21.36,-14.58,-83.58,241.403,-1.352,-0.716,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157053,2017-04-06 09:13:41:205
0.18866,0.33615,9.80945,0.05448,0.23155,9.80665,21.12,-14.4,-83.82,241.403,-1.352,-0.716,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157064,2017-04-06 09:13:41:216
0.18866,0.33615,9.80945,0.05448,0.23155,9.80665,21.12,-14.4,-83.82,241.403,-1.352,-0.716,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157074,2017-04-06 09:13:41:226
-0.06033,0.37445,9.7534,0.02724,0.23155,9.80665,21.06,-14.22,-83.94,240.761,-1.353,-0.318,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157084,2017-04-06 09:13:41:236
-0.06033,0.37445,9.7534,0.01362,0.23155,9.80665,21.06,-14.28,-83.7,240.761,-1.353,-0.318,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157094,2017-04-06 09:13:41:246
-0.31891,0.25953,9.59458,0.01362,0.23155,9.80665,21.06,-14.28,-83.7,240.761,-1.353,-0.318,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157104,2017-04-06 09:13:41:256
-0.31891,0.25953,9.59458,0.01362,0.23155,9.80665,21.36,-14.34,-83.52,240.761,-1.353,-0.318,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157115,2017-04-06 09:13:41:267
-0.04118,0.16376,9.9963,0.01362,0.23155,9.80665,21.36,-14.34,-83.52,240.363,-1.353,-0.08,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157127,2017-04-06 09:13:41:279
-0.04118,0.16376,9.9963,0.01362,0.23155,9.80665,21.36,-14.34,-83.52,240.363,-1.353,-0.08,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157133,2017-04-06 09:13:41:285
-0.04118,0.16376,9.9963,0.01362,0.23155,9.80665,21.36,-14.34,-83.52,240.363,-1.353,-0.08,48.6252,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157144,2017-04-06 09:13:41:296
0.32274,0.26911,9.85616,0.01362,0.23155,9.80665,21.48,-14.4,-83.34,240.363,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157153,2017-04-06 09:13:41:305
0.11205,0.30742,9.85616,0.01362,0.23155,9.80665,21.54,-14.28,-83.82,240.363,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157164,2017-04-06 09:13:41:316
0.11205,0.30742,9.85616,0.01362,0.23155,9.80665,21.3,-14.28,-84.36,240.363,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157173,2017-04-06 09:13:41:325
-0.33806,0.19249,9.52918,0.01362,0.23155,9.80665,21.3,-14.28,-84.36,240.363,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157183,2017-04-06 09:13:41:335
-0.33806,0.19249,9.52918,0.01362,0.23155,9.80665,21.06,-14.28,-84.66,240.363,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157195,2017-04-06 09:13:41:347
-0.23272,0.12546,9.80011,0.01362,0.23155,9.80665,21.06,-14.28,-84.66,240.363,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157206,2017-04-06 09:13:41:358
-0.23272,0.12546,9.80011,0.01362,0.23155,9.80665,21.12,-14.58,-84.6,238.404,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157214,2017-04-06 09:13:41:366
0.32274,0.20207,9.89353,0.01362,0.23155,9.80665,21.12,-14.58,-84.6,238.404,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157223,2017-04-06 09:13:41:375
0.32274,0.20207,9.89353,0.01362,0.23155,9.80665,21.12,-14.7,-84.72,238.404,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157234,2017-04-06 09:13:41:386
0.17909,0.30742,9.8188,0.01362,0.23155,9.80665,21.24,-14.94,-84.3,238.404,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157245,2017-04-06 09:13:41:397
0.17909,0.30742,9.8188,0.01362,0.23155,9.80665,21.24,-14.94,-84.3,238.404,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157253,2017-04-06 09:13:41:405
0.06416,0.32657,9.54787,0.01362,0.23155,9.80665,21.6,-14.94,-83.76,239.527,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157263,2017-04-06 09:13:41:415
0.06416,0.32657,9.54787,0.01362,0.23155,9.80665,21.6,-14.94,-83.76,239.527,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157274,2017-04-06 09:13:41:426
0.47597,0.27869,9.77208,0.01362,0.23155,9.80665,21.6,-14.76,-83.76,239.527,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157284,2017-04-06 09:13:41:436
-0.29975,0.18292,9.71603,0.01362,0.23155,9.80665,21.6,-14.76,-83.76,239.527,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157293,2017-04-06 09:13:41:445
-0.29975,0.18292,9.71603,0.01362,0.23155,9.80665,21.6,-14.46,-83.76,241.489,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157304,2017-04-06 09:13:41:456
0.2557,0.18292,9.45444,0.01362,0.23155,9.80665,21.6,-14.46,-83.76,241.489,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157314,2017-04-06 09:13:41:466
0.2557,0.18292,9.45444,0.01362,0.23155,9.80665,21.36,-14.1,-83.82,241.489,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157324,2017-04-06 09:13:41:476
-0.39552,0.24038,9.55721,0.01362,0.23155,9.80665,21.36,-14.1,-83.82,241.489,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157333,2017-04-06 09:13:41:485
-0.13695,0.13503,10.04301,0.01362,0.23155,9.80665,21.3,-13.92,-84.0,240.363,-1.353,-0.08,49.0542,39.359947,16.227982,793.548,NaN,2.916,32.258064,27.3,11 / 19,157343,2017-04-06 09:13:41:495
